Order_ID,order_date,Region,Country,Customer_ID,Customer_Name,Segment,day_to_ship,Product_ID,Category,Subcategory,Quantity,sales_THB
CA-2017-117513,2024-03-03,West,United States,FM-14380,Eleni Godby,Consumer,5.0,FUR-TA-10001520,Furniture,Tables,7,14517.07
US-2016-114230,2023-11-27,West,United States,SV-20365,Shell Arlow,Consumer,4.0,OFF-ST-10000876,Office Supplies,Storage,4,1425.71
CA-2017-151281,2024-04-27,West,United States,NS-18640,Chery Farndale,Corporate,5.0,FUR-FU-10000397,Furniture,Furnishings,7,5078.98
CA-2016-113341,2023-11-25,West,United States,RP-19390,Babita Rosenstock,Consumer,4.0,FUR-CH-10004698,Furniture,Chairs,3,7154.5
CA-2016-164574,2023-07-29,South,United States,RP-19390,Babita Rosenstock,Consumer,5.0,OFF-ST-10003816,Office Supplies,Storage,5,
CA-2016-164574,2023-07-29,South,United States,RP-19390,Babita Rosenstock,Consumer,5.0,OFF-BI-10002429,Office Supplies,Binders,3,
CA-2016-168361,2023-06-21,Central,United States,JG-15160,Ricca Tyzack,Consumer,4.0,OFF-BI-10003727,Office Supplies,Binders,1,
CA-2016-153185,2023-09-03,East,United States,JG-15160,Ricca Tyzack,Consumer,5.0,OFF-PA-10002246,Office Supplies,Paper,6,
CA-2017-126634,2024-03-30,West,United States,ED-13885,Tommi Kares,Home Office,2.0,FUR-FU-10004973,Furniture,Furnishings,5,3383.42
CA-2016-118500,2023-11-17,West,United States,AI-10855,Kyle Flannigan,Consumer,1.0,OFF-SU-10004231,Office Supplies,Supplies,5,1768.32
CA-2016-163951,2023-12-30,East,United States,RD-19810,Seamus Barg,Home Office,3.0,OFF-AR-10004269,Office Supplies,Art,5,600.09
CA-2016-149916,2023-12-22,West,United States,RD-19810,Seamus Barg,Home Office,2.0,OFF-BI-10004002,Office Supplies,Binders,4,2002.53
CA-2016-149916,2023-12-22,West,United States,JD-15895,Cinda Silbersak,Corporate,2.0,TEC-MA-10000752,Technology,Machines,1,418.16
CA-2016-112739,2023-09-02,Central,United States,SR-20740,Deanna Feehan,Home Office,5.0,OFF-BI-10001132,Office Supplies,Binders,8,
CA-2016-112739,2023-09-02,Central,United States,TZ-21580,Lay Dalziel,Consumer,5.0,TEC-AC-10001714,Technology,Accessories,5,
CA-2016-143805,2023-12-01,South,United States,TN-21040,Sandy Dacca,Home Office,2.0,OFF-AP-10002945,Office Supplies,Appliances,7,75432.3
CA-2016-143805,2023-12-01,South,United States,PW-19030,Henrik Hackworth,Corporate,2.0,OFF-SU-10004664,Office Supplies,Supplies,5,1458.79
CA-2016-155446,2023-12-16,West,United States,AH-10075,Clayborne Learmonth,Corporate,7.0,TEC-AC-10001445,Technology,Accessories,7,774.76
CA-2016-144015,2023-06-26,West,United States,SP-20650,Alaine Marrow,Corporate,0.0,OFF-SU-10003505,Office Supplies,Supplies,2,
CA-2016-144015,2023-06-26,West,United States,SP-20650,Alaine Marrow,Corporate,0.0,OFF-FA-10000624,Office Supplies,Fasteners,5,
CA-2016-144015,2023-06-26,West,United States,SP-20650,Alaine Marrow,Corporate,0.0,OFF-PA-10002870,Office Supplies,Paper,2,
CA-2016-136770,2023-08-14,East,United States,CR-12625,Marje Standley,Home Office,4.0,TEC-PH-10003580,Technology,Phones,2,
CA-2016-136770,2023-08-14,East,United States,CS-12400,Ailbert Malpas,Home Office,4.0,TEC-PH-10001530,Technology,Phones,2,
CA-2016-136770,2023-08-14,East,United States,RP-19390,Babita Rosenstock,Consumer,4.0,TEC-AC-10000420,Technology,Accessories,5,
CA-2016-118311,2023-10-24,West,United States,IL-15100,Philbert De Paoli,Consumer,4.0,TEC-AC-10000892,Technology,Accessories,5,16162.83
CA-2016-111318,2023-07-23,Central,United States,JD-16150,Meade Rippingale,Corporate,3.0,TEC-PH-10004100,Technology,Phones,8,
CA-2016-120824,2023-06-12,Central,United States,AW-10930,Teresa Vibert,Home Office,4.0,OFF-AP-10001242,Office Supplies,Appliances,4,
CA-2016-120824,2023-06-12,Central,United States,AW-10930,Teresa Vibert,Home Office,4.0,FUR-FU-10001424,Furniture,Furnishings,2,
CA-2016-120824,2023-06-12,Central,United States,AW-10930,Teresa Vibert,Home Office,4.0,OFF-AR-10003469,Office Supplies,Art,8,
CA-2016-120824,2023-06-12,Central,United States,MH-17290,Caterina Poller,Home Office,4.0,OFF-PA-10000232,Office Supplies,Paper,3,
CA-2016-120824,2023-06-12,Central,United States,MH-17290,Caterina Poller,Home Office,4.0,FUR-CH-10000229,Furniture,Chairs,2,
CA-2016-120824,2023-06-12,Central,United States,SW-20275,Liana Gout,Consumer,4.0,OFF-ST-10002562,Office Supplies,Storage,9,
CA-2016-120824,2023-06-12,Central,United States,SP-20860,Farica Mariot,Corporate,4.0,OFF-BI-10001525,Office Supplies,Binders,2,
US-2016-135209,2023-12-29,South,United States,SP-20860,Farica Mariot,Corporate,2.0,OFF-PA-10002986,Office Supplies,Paper,7,1339.14
US-2016-135209,2023-12-29,South,United States,SP-20860,Farica Mariot,Corporate,2.0,OFF-PA-10000143,Office Supplies,Paper,6,907.27
CA-2017-148145,2024-03-18,West,United States,SP-20860,Farica Mariot,Corporate,5.0,OFF-AR-10003752,Office Supplies,Art,4,1675.81
CA-2016-168774,2023-09-04,Central,United States,JG-15160,Ricca Tyzack,Consumer,5.0,OFF-ST-10001490,Office Supplies,Storage,3,
CA-2017-161592,2024-04-06,South,United States,AG-10765,Kermie Ellif,Home Office,4.0,OFF-BI-10003669,Office Supplies,Binders,5,294.58
CA-2016-102498,2023-07-24,South,United States,BO-11350,Fiona Bussetti,Corporate,1.0,OFF-AR-10004456,Office Supplies,Art,5,
CA-2017-128076,2024-02-02,West,United States,LC-16885,Tawsha Dalgliesh,Consumer,5.0,FUR-FU-10000293,Furniture,Furnishings,2,7699.5
CA-2017-128076,2024-02-02,West,United States,MF-17665,Aubrey Rooson,Corporate,5.0,OFF-BI-10003638,Office Supplies,Binders,2,1132.0
CA-2017-128076,2024-02-02,West,United States,MF-17665,Aubrey Rooson,Corporate,5.0,TEC-MA-10002109,Technology,Machines,2,8774.61
CA-2016-114307,2023-07-22,East,United States,BF-11170,Kit Trowill,Home Office,4.0,OFF-AP-10002350,Office Supplies,Appliances,2,
CA-2016-114307,2023-07-22,East,United States,BF-11170,Kit Trowill,Home Office,4.0,OFF-PA-10004100,Office Supplies,Paper,8,
CA-2016-114307,2023-07-22,East,United States,BB-11545,Kesley Burroughes,Corporate,4.0,FUR-FU-10000794,Furniture,Furnishings,3,
CA-2016-114307,2023-07-22,East,United States,BB-11545,Kesley Burroughes,Corporate,4.0,OFF-BI-10002012,Office Supplies,Binders,3,
CA-2016-151148,2023-09-12,West,United States,LC-16960,Mycah Jorn,Home Office,1.0,TEC-PH-10001870,Technology,Phones,3,
CA-2016-151148,2023-09-12,West,United States,LC-16960,Mycah Jorn,Home Office,1.0,FUR-CH-10002304,Furniture,Chairs,4,
CA-2016-163636,2023-12-05,Central,United States,CM-12715,Ernesto Pohls,Corporate,4.0,OFF-AR-10001547,Office Supplies,Art,2,128.83
CA-2016-116911,2023-09-15,West,United States,JE-15715,Celie Mersh,Consumer,5.0,OFF-BI-10001249,Office Supplies,Binders,4,
CA-2016-116911,2023-09-15,West,United States,TT-21220,Kaiser Fellis,Consumer,5.0,FUR-TA-10003473,Furniture,Tables,3,
US-2017-129224,2024-03-17,South,United States,BP-11095,Lise Vakhonin,Corporate,6.0,OFF-LA-10003190,Office Supplies,Labels,2,167.82
CA-2017-162075,2024-03-18,Central,United States,BP-11095,Lise Vakhonin,Corporate,6.0,TEC-PH-10001557,Technology,Phones,7,19498.29
CA-2016-106397,2023-07-07,West,United States,CS-12250,Bail O'Scannill,Corporate,6.0,OFF-PA-10003441,Office Supplies,Paper,2,
CA-2016-106397,2023-07-07,West,United States,AB-10015,Aggy Verni,Consumer,6.0,OFF-AR-10004602,Office Supplies,Art,2,
US-2016-150140,2023-04-06,East,United States,AB-10015,Aggy Verni,Consumer,4.0,TEC-PH-10002555,Technology,Phones,5,
CA-2016-140935,2023-11-10,Central,United States,DO-13435,Corenda Petegrew,Consumer,2.0,TEC-PH-10000562,Technology,Phones,2,8087.37
CA-2016-140935,2023-11-10,Central,United States,JF-15190,Evey Thomann,Consumer,2.0,FUR-BO-10003966,Furniture,Bookcases,2,12458.59
CA-2017-117156,2024-03-21,East,United States,VP-21760,Bibi Jeenes,Corporate,2.0,OFF-EN-10003845,Office Supplies,Envelopes,3,319.91
CA-2016-167983,2023-08-21,West,United States,KF-16285,Cherlyn Esch,Home Office,3.0,OFF-BI-10003727,Office Supplies,Binders,10,
CA-2016-158260,2023-11-04,West,United States,RB-19435,Melisa Fyers,Consumer,4.0,TEC-MA-10003176,Technology,Machines,2,24863.32
US-2016-141264,2023-08-13,Central,United States,MY-18295,Allis Shann,Corporate,6.0,OFF-SU-10003505,Office Supplies,Supplies,2,
US-2016-141264,2023-08-13,Central,United States,BS-11590,Alisun Lehrian,Corporate,6.0,OFF-AP-10002534,Office Supplies,Appliances,1,
CA-2016-135594,2023-06-30,Central,United States,BS-11590,Alisun Lehrian,Corporate,3.0,TEC-AC-10003038,Technology,Accessories,7,
CA-2016-147256,2023-10-17,Central,United States,BP-11290,Jacki Hanalan,Consumer,4.0,TEC-PH-10003072,Technology,Phones,3,16346.37
CA-2016-147256,2023-10-17,Central,United States,BP-11290,Jacki Hanalan,Consumer,4.0,OFF-AP-10003057,Office Supplies,Appliances,7,70024.89
CA-2016-162159,2023-09-16,South,United States,BP-11290,Jacki Hanalan,Consumer,2.0,FUR-CH-10001146,Furniture,Chairs,2,
CA-2016-150483,2023-05-31,Central,United States,AY-10555,Linus Delwater,Corporate,4.0,FUR-FU-10001379,Furniture,Furnishings,3,
CA-2016-150483,2023-05-31,Central,United States,EM-13825,Boony Grigoroni,Corporate,4.0,OFF-PA-10001846,Office Supplies,Paper,4,
CA-2016-150483,2023-05-31,Central,United States,SA-20830,Genny Askaw,Consumer,4.0,FUR-CH-10000422,Furniture,Chairs,3,
CA-2016-150483,2023-05-31,Central,United States,CA-12265,Chrisy Branigan,Consumer,4.0,OFF-PA-10004621,Office Supplies,Paper,2,
CA-2016-139934,2023-12-18,West,United States,CA-12265,Chrisy Branigan,Consumer,2.0,TEC-PH-10001552,Technology,Phones,7,2410.27
US-2016-144057,2023-05-09,Central,United States,CV-12805,Carlos Kausche,Corporate,4.0,OFF-ST-10001490,Office Supplies,Storage,6,
US-2016-144057,2023-05-09,Central,United States,DS-13180,Town Kidner,Corporate,4.0,OFF-BI-10002852,Office Supplies,Binders,4,
US-2016-144057,2023-05-09,Central,United States,DF-13135,Gib Castellucci,Consumer,4.0,OFF-AP-10000390,Office Supplies,Appliances,4,
US-2016-144057,2023-05-09,Central,United States,DF-13135,Gib Castellucci,Consumer,4.0,OFF-PA-10004327,Office Supplies,Paper,2,
US-2016-144057,2023-05-09,Central,United States,DF-13135,Gib Castellucci,Consumer,4.0,OFF-BI-10002353,Office Supplies,Binders,6,
CA-2016-159023,2023-11-03,West,United States,NC-18535,Laurena Formoy,Corporate,2.0,OFF-BI-10002813,Office Supplies,Binders,7,149.41
CA-2016-159023,2023-11-03,West,United States,NC-18535,Laurena Formoy,Corporate,2.0,TEC-MA-10003337,Technology,Machines,3,6467.63
CA-2016-157280,2023-11-05,South,United States,DD-13570,Idalina De Lasci,Consumer,2.0,FUR-FU-10004665,Furniture,Furnishings,2,10064.28
CA-2016-157280,2023-11-05,South,United States,MV-17485,Nicolina Begent,Consumer,2.0,TEC-AC-10000057,Technology,Accessories,3,3305.16
CA-2016-157280,2023-11-05,South,United States,RL-19615,Colline Valance,Consumer,2.0,FUR-FU-10003806,Furniture,Furnishings,5,27802.03
CA-2017-122308,2024-03-24,East,United States,JP-15460,Tandy Swain,Corporate,4.0,FUR-CH-10000665,Furniture,Chairs,2,9843.45
CA-2017-159226,2024-04-25,West,United States,JP-15460,Tandy Swain,Corporate,2.0,FUR-BO-10004709,Furniture,Bookcases,7,12678.17
CA-2017-122763,2024-03-20,Central,United States,EM-13825,Boony Grigoroni,Corporate,0.0,OFF-PA-10000474,Office Supplies,Paper,2,2041.15
CA-2017-122763,2024-03-20,Central,United States,JF-15415,Travis Itzkovici,Consumer,0.0,OFF-PA-10002377,Office Supplies,Paper,7,9865.35
CA-2017-143084,2024-03-18,West,United States,MV-17485,Nicolina Begent,Consumer,4.0,OFF-AR-10002766,Office Supplies,Art,5,504.19
CA-2017-143084,2024-03-18,West,United States,MV-17485,Nicolina Begent,Consumer,4.0,OFF-EN-10003072,Office Supplies,Envelopes,5,703.69
CA-2016-131639,2023-12-17,West,United States,LE-16810,Carlye Causley,Consumer,6.0,OFF-BI-10001636,Office Supplies,Binders,2,493.42
CA-2016-131639,2023-12-17,West,United States,LE-16810,Carlye Causley,Consumer,6.0,OFF-BI-10000948,Office Supplies,Binders,1,417.62
CA-2016-161361,2023-03-26,West,United States,VP-21760,Bibi Jeenes,Corporate,2.0,OFF-PA-10001838,Office Supplies,Paper,3,
CA-2016-161361,2023-03-26,West,United States,TC-21475,Viole de Clerc,Home Office,2.0,OFF-BI-10002215,Office Supplies,Binders,3,
US-2016-141880,2023-08-22,West,United States,VP-21760,Bibi Jeenes,Corporate,1.0,FUR-FU-10001979,Furniture,Furnishings,3,
CA-2016-102127,2023-06-26,East,United States,PO-18865,Bard Garrity,Consumer,6.0,TEC-AC-10002018,Technology,Accessories,3,
CA-2016-102127,2023-06-26,East,United States,JL-15130,Sisely Longo,Consumer,6.0,TEC-AC-10000397,Technology,Accessories,4,
CA-2016-102127,2023-06-26,East,United States,RW-19540,Lorna Ewbach,Corporate,6.0,FUR-FU-10003976,Furniture,Furnishings,3,
US-2016-152415,2023-09-17,East,United States,RW-19540,Lorna Ewbach,Corporate,5.0,FUR-FU-10002597,Furniture,Furnishings,3,
US-2016-152415,2023-09-17,East,United States,EM-13960,Marin Daunter,Consumer,5.0,FUR-FU-10004864,Furniture,Furnishings,3,
CA-2016-117121,2023-12-17,Central,United States,KM-16225,Felic Lindwasser,Corporate,4.0,OFF-BI-10000545,Office Supplies,Binders,13,361898.98
CA-2016-168830,2023-11-07,West,United States,KM-16225,Felic Lindwasser,Corporate,6.0,TEC-AC-10003911,Technology,Accessories,3,17320.57
CA-2016-132304,2023-06-14,West,United States,BD-11500,Genna Wardington,Consumer,4.0,FUR-TA-10004619,Furniture,Tables,7,
CA-2016-106278,2023-09-02,West,United States,MB-18085,Jordon Westphal,Consumer,3.0,FUR-CH-10003061,Furniture,Chairs,3,
CA-2016-106278,2023-09-02,West,United States,MB-18085,Jordon Westphal,Consumer,3.0,OFF-EN-10003567,Office Supplies,Envelopes,3,
CA-2016-142524,2023-09-04,Central,United States,GW-14605,Alberta Barrat,Consumer,4.0,OFF-EN-10003286,Office Supplies,Envelopes,2,
CA-2016-142524,2023-09-04,Central,United States,GW-14605,Alberta Barrat,Consumer,4.0,TEC-AC-10000109,Technology,Accessories,5,
CA-2016-126102,2023-09-10,West,United States,DW-13585,Giovanna Woodwing,Corporate,2.0,OFF-BI-10004318,Office Supplies,Binders,2,
CA-2016-143406,2023-09-26,Central,United States,DW-13585,Giovanna Woodwing,Corporate,4.0,OFF-AP-10001564,Office Supplies,Appliances,2,
CA-2016-143406,2023-09-26,Central,United States,AJ-10945,Bernelle Frape,Consumer,4.0,FUR-CH-10000513,Furniture,Chairs,5,
CA-2017-153045,2024-01-19,East,United States,RB-19795,Antoine Cosans,Home Office,5.0,TEC-PH-10001817,Technology,Phones,2,15459.85
CA-2017-153045,2024-01-19,East,United States,RB-19795,Antoine Cosans,Home Office,5.0,FUR-FU-10002759,Furniture,Furnishings,2,1150.42
CA-2017-153045,2024-01-19,East,United States,JK-15325,Reiko Mines,Corporate,5.0,FUR-CH-10000309,Furniture,Chairs,3,31929.88
CA-2017-153045,2024-01-19,East,United States,PR-18880,Francklin Kerley,Consumer,5.0,OFF-PA-10003673,Office Supplies,Paper,4,780.77
US-2016-155971,2023-06-06,West,United States,MA-17995,Mallory Boller,Home Office,6.0,OFF-LA-10000452,Office Supplies,Labels,7,
US-2016-155971,2023-06-06,West,United States,JL-15505,Joshuah Shipp,Consumer,6.0,OFF-PA-10000210,Office Supplies,Paper,5,
CA-2017-122007,2024-03-18,West,United States,AS-10045,Dolly Flippen,Corporate,2.0,OFF-AP-10000358,Office Supplies,Appliances,7,3295.76
CA-2016-124254,2023-04-12,South,United States,EB-13930,Bradan De Bruijne,Consumer,5.0,OFF-ST-10001469,Office Supplies,Storage,3,
CA-2016-124254,2023-04-12,South,United States,BM-11785,Betti Ockwell,Consumer,5.0,OFF-ST-10000060,Office Supplies,Storage,1,
CA-2016-124254,2023-04-12,South,United States,BT-11530,Susy Castillou,Home Office,5.0,OFF-PA-10000807,Office Supplies,Paper,3,
CA-2016-139409,2023-09-05,East,United States,TP-21130,Ermentrude Pickhaver,Consumer,2.0,TEC-PH-10003988,Technology,Phones,4,
CA-2016-132990,2023-08-01,East,United States,ML-17395,Tonye Leedal,Corporate,2.0,FUR-FU-10004864,Furniture,Furnishings,2,
CA-2016-100300,2023-06-24,West,United States,LB-16795,Raimundo Corriea,Home Office,2.0,TEC-MA-10000984,Technology,Machines,4,
CA-2016-100300,2023-06-24,West,United States,LB-16795,Raimundo Corriea,Home Office,2.0,OFF-PA-10000418,Office Supplies,Paper,1,
CA-2016-100300,2023-06-24,West,United States,LB-16795,Raimundo Corriea,Home Office,2.0,OFF-AP-10001242,Office Supplies,Appliances,3,
US-2016-155768,2023-12-01,West,United States,SB-20185,Chaim Muckleston,Consumer,0.0,FUR-FU-10000448,Furniture,Furnishings,2,1145.53
US-2016-155768,2023-12-01,West,United States,SB-20185,Chaim Muckleston,Consumer,0.0,OFF-PA-10001357,Office Supplies,Paper,1,1716.86
US-2016-155768,2023-12-01,West,United States,CC-12610,Gilbertine Lorrain,Corporate,0.0,OFF-ST-10002292,Office Supplies,Storage,3,39890.54
US-2016-155768,2023-12-01,West,United States,JL-15505,Joshuah Shipp,Consumer,0.0,OFF-EN-10001219,Office Supplies,Envelopes,3,821.51
CA-2016-118178,2023-03-19,South,United States,JL-15505,Joshuah Shipp,Consumer,5.0,OFF-BI-10001153,Office Supplies,Binders,3,
CA-2016-152688,2023-10-17,East,United States,BT-11680,Giavani Andre,Consumer,3.0,FUR-BO-10001337,Furniture,Bookcases,1,4394.92
CA-2016-152688,2023-10-17,East,United States,AB-10105,Chelsea Albisser,Consumer,3.0,OFF-BI-10004584,Office Supplies,Binders,1,11478.82
CA-2016-104689,2023-12-01,West,United States,SC-20230,Wanda Srutton,Corporate,4.0,OFF-AR-10001149,Office Supplies,Art,8,825.81
CA-2016-146423,2023-04-21,East,United States,RS-19870,Tara Kincade,Home Office,0.0,OFF-AR-10004817,Office Supplies,Art,3,
CA-2016-146423,2023-04-21,East,United States,RS-19870,Tara Kincade,Home Office,0.0,OFF-PA-10003797,Office Supplies,Paper,8,
CA-2016-152646,2023-11-21,West,United States,FM-14290,Pren Beak,Home Office,5.0,OFF-PA-10004451,Office Supplies,Paper,5,1177.81
CA-2017-140515,2024-03-19,West,United States,RP-19390,Babita Rosenstock,Consumer,5.0,OFF-AP-10001205,Office Supplies,Appliances,7,13682.12
CA-2016-126732,2023-09-02,West,United States,LR-16915,Lolly Hultberg,Consumer,4.0,FUR-FU-10001889,Furniture,Furnishings,9,
CA-2016-126732,2023-09-02,West,United States,LR-16915,Lolly Hultberg,Consumer,4.0,OFF-ST-10000321,Office Supplies,Storage,3,
CA-2016-126732,2023-09-02,West,United States,MM-17260,Antone McIan,Consumer,4.0,TEC-PH-10001530,Technology,Phones,4,
CA-2016-126732,2023-09-02,West,United States,NB-18655,Elyssa Buckles,Corporate,4.0,OFF-AR-10004752,Office Supplies,Art,7,
CA-2016-126732,2023-09-02,West,United States,NB-18655,Elyssa Buckles,Corporate,4.0,FUR-TA-10001539,Furniture,Tables,3,
CA-2016-126732,2023-09-02,West,United States,NB-18655,Elyssa Buckles,Corporate,4.0,OFF-BI-10001553,Office Supplies,Binders,1,
CA-2017-138156,2024-02-11,East,United States,DS-13030,Bernarr Fulk,Home Office,3.0,FUR-FU-10003601,Furniture,Furnishings,2,5345.17
CA-2016-127761,2023-11-10,East,United States,DO-13645,Vinny Collister,Consumer,4.0,OFF-BI-10002557,Office Supplies,Binders,1,132.62
CA-2016-127761,2023-11-10,East,United States,DO-13645,Vinny Collister,Consumer,4.0,TEC-PH-10003691,Technology,Phones,7,32131.26
CA-2016-105354,2023-12-02,Central,United States,GA-14725,Ranique O'Sheerin,Consumer,4.0,OFF-BI-10001107,Office Supplies,Binders,8,4185.76
CA-2017-155712,2024-03-02,West,United States,GA-14725,Ranique O'Sheerin,Consumer,6.0,OFF-BI-10004224,Office Supplies,Binders,2,3882.05
CA-2016-100510,2023-05-12,East,United States,CP-12085,Noak Capelle,Corporate,5.0,FUR-FU-10000320,Furniture,Furnishings,3,
CA-2016-100510,2023-05-12,East,United States,SC-20305,Kary Sothcott,Consumer,5.0,TEC-PH-10001835,Technology,Phones,4,
CA-2016-113236,2023-05-26,South,United States,SC-20305,Kary Sothcott,Consumer,3.0,OFF-ST-10000532,Office Supplies,Storage,6,
CA-2016-113236,2023-05-26,South,United States,HJ-14875,Kaitlyn Marques,Home Office,3.0,TEC-AC-10001267,Technology,Accessories,2,
CA-2016-166772,2023-09-20,West,United States,DB-13270,Dory Muckian,Home Office,4.0,FUR-BO-10002853,Furniture,Bookcases,2,
CA-2016-160486,2023-12-30,South,United States,TB-21625,Rochell Etherton,Consumer,5.0,OFF-PA-10002421,Office Supplies,Paper,4,2623.54
CA-2017-124114,2024-03-02,Central,United States,MP-17965,Alonso Pautard,Corporate,0.0,OFF-BI-10004022,Office Supplies,Binders,1,20.05
US-2016-102141,2023-08-26,East,United States,AG-10495,Teena Coghlan,Corporate,5.0,OFF-BI-10001510,Office Supplies,Binders,8,
CA-2017-148642,2024-03-06,Central,United States,JH-16180,Jermain Mabb,Consumer,6.0,OFF-LA-10000134,Office Supplies,Labels,2,181.32
CA-2017-148642,2024-03-06,Central,United States,JH-16180,Jermain Mabb,Consumer,6.0,OFF-AR-10000588,Office Supplies,Art,4,2335.97
CA-2016-161907,2023-04-05,East,United States,AR-10825,Bel Leile,Corporate,4.0,TEC-PH-10000141,Technology,Phones,3,
CA-2016-161907,2023-04-05,East,United States,SM-20005,Nina Chivers,Consumer,4.0,OFF-SU-10000646,Office Supplies,Supplies,4,
US-2016-111563,2023-11-04,Central,United States,PF-19225,Ruprecht Wanklyn,Consumer,4.0,FUR-FU-10002445,Furniture,Furnishings,3,412.07
US-2016-111563,2023-11-04,Central,United States,AJ-10945,Bernelle Frape,Consumer,4.0,FUR-FU-10000723,Furniture,Furnishings,4,2394.76
CA-2017-109085,2024-02-17,East,United States,CK-12325,Saul Askell,Home Office,3.0,FUR-TA-10001086,Furniture,Tables,5,16824.07
CA-2017-109085,2024-02-17,East,United States,DN-13690,Aprilette Olechnowicz,Consumer,3.0,OFF-BI-10001525,Office Supplies,Binders,5,210.87
CA-2017-109085,2024-02-17,East,United States,DN-13690,Aprilette Olechnowicz,Consumer,3.0,TEC-PH-10000526,Technology,Phones,1,2125.06
CA-2017-109085,2024-02-17,East,United States,DP-13105,Kaila Glencrash,Corporate,3.0,FUR-FU-10004973,Furniture,Furnishings,2,1112.23
CA-2017-109085,2024-02-17,East,United States,DP-13105,Kaila Glencrash,Corporate,3.0,FUR-CH-10003981,Furniture,Chairs,5,33186.55
CA-2016-114860,2023-12-22,West,United States,RO-19780,Murry Bellhanger,Consumer,6.0,FUR-FU-10000277,Furniture,Furnishings,8,30483.57
CA-2016-114860,2023-12-22,West,United States,RO-19780,Murry Bellhanger,Consumer,6.0,FUR-FU-10001934,Furniture,Furnishings,2,1517.81
CA-2016-159009,2023-09-23,West,United States,JD-15895,Cinda Silbersak,Corporate,4.0,OFF-BI-10004970,Office Supplies,Binders,4,
CA-2016-159009,2023-09-23,West,United States,JD-15895,Cinda Silbersak,Corporate,4.0,FUR-CH-10003396,Furniture,Chairs,3,
CA-2017-111591,2024-03-21,West,United States,JF-15415,Travis Itzkovici,Consumer,4.0,OFF-BI-10004410,Office Supplies,Binders,6,1104.5
CA-2017-111591,2024-03-21,West,United States,RD-19480,Ken Browne,Consumer,4.0,OFF-FA-10004838,Office Supplies,Fasteners,7,470.32
CA-2017-111591,2024-03-21,West,United States,RD-19480,Ken Browne,Consumer,4.0,FUR-FU-10002364,Furniture,Furnishings,3,799.77
CA-2017-111591,2024-03-21,West,United States,KN-16390,Nessi Risbrough,Corporate,4.0,OFF-ST-10001809,Office Supplies,Storage,4,12979.75
CA-2016-149671,2023-06-05,West,United States,GM-14500,Lilly Dubois,Consumer,4.0,OFF-SU-10002537,Office Supplies,Supplies,6,
CA-2016-117625,2023-05-10,Central,United States,CC-12670,Tabitha Vardey,Consumer,5.0,OFF-EN-10001535,Office Supplies,Envelopes,2,
US-2017-127292,2024-01-19,East,United States,FH-14275,Leyla Halleybone,Corporate,4.0,OFF-PA-10000157,Office Supplies,Paper,4,2876.05
US-2017-127292,2024-01-19,East,United States,DG-13300,Revkah Lampke,Corporate,4.0,OFF-PA-10001970,Office Supplies,Paper,1,441.92
US-2017-127292,2024-01-19,East,United States,SC-20845,Paton Backes,Consumer,4.0,OFF-AP-10000828,Office Supplies,Appliances,3,19538.57
US-2017-127292,2024-01-19,East,United States,BD-11500,Genna Wardington,Consumer,4.0,OFF-EN-10001509,Office Supplies,Envelopes,1,73.41
CA-2017-162474,2024-03-13,Central,United States,NP-18700,Hilly Daniaud,Consumer,3.0,TEC-PH-10004700,Technology,Phones,1,291.52
CA-2016-103128,2023-11-11,Central,United States,DP-13105,Kaila Glencrash,Corporate,4.0,OFF-AR-10003394,Office Supplies,Art,6,509.75
CA-2016-105459,2023-08-12,East,United States,LC-17140,Lonna Wigan,Consumer,5.0,FUR-TA-10001095,Furniture,Tables,2,
CA-2016-105459,2023-08-12,East,United States,WB-21850,Dyann Gopsall,Consumer,5.0,OFF-ST-10000078,Office Supplies,Storage,6,
CA-2017-141663,2024-04-13,East,United States,WB-21850,Dyann Gopsall,Consumer,4.0,OFF-FA-10004076,Office Supplies,Fasteners,5,282.96
CA-2016-132017,2023-09-26,Central,United States,RD-19810,Seamus Barg,Home Office,1.0,OFF-BI-10004001,Office Supplies,Binders,2,
CA-2016-160479,2023-09-15,West,United States,BP-11185,Ewan Chastel,Corporate,5.0,OFF-AR-10002445,Office Supplies,Art,5,
CA-2017-165904,2024-04-07,South,United States,CC-12430,Stevana Thurling,Home Office,4.0,OFF-AR-10003156,Office Supplies,Art,2,589.39
CA-2017-165904,2024-04-07,South,United States,TS-21340,Eugine Bytheway,Consumer,4.0,TEC-PH-10000576,Technology,Phones,2,7946.95
CA-2016-158617,2023-09-22,Central,United States,MO-17800,Kent Kindred,Home Office,6.0,OFF-PA-10002245,Office Supplies,Paper,6,
US-2016-148957,2023-09-17,West,United States,RP-19855,Albrecht MacIlwrick,Corporate,6.0,OFF-LA-10002195,Office Supplies,Labels,4,
CA-2016-140977,2023-06-16,South,United States,SJ-20500,Dorene Doles,Consumer,3.0,TEC-MA-10003493,Technology,Machines,1,
CA-2016-126858,2023-11-19,West,United States,CD-12280,Pearce Isham,Consumer,4.0,FUR-FU-10000448,Furniture,Furnishings,2,1152.94
CA-2016-164770,2023-12-02,Central,United States,EM-13960,Marin Daunter,Consumer,2.0,FUR-BO-10003893,Furniture,Bookcases,10,28251.87
CA-2016-164770,2023-12-02,Central,United States,MF-17665,Aubrey Rooson,Corporate,2.0,OFF-PA-10003893,Office Supplies,Paper,9,1113.51
